date,open,high,low,close,volume
2025-01-28 11:15:00,75975.95,76018.29,75923.76,76009.43,0
2025-01-28 11:30:00,76008.77,76181.29,75944.71,76093.32,0
2025-01-28 11:45:00,76092.72,76156.91,76016.81,76056.14,0
2025-01-28 12:00:00,76054.09,76193.59,76029.21,76175.17,0
2025-01-28 12:15:00,76173.27,76213.85,76092.73,76127.17,0
2025-01-28 12:30:00,76127.59,76156.87,76101.83,76128.73,0
2025-01-28 12:45:00,76129.41,76254.34,76119.21,76213.32,0
2025-01-28 13:00:00,76212.1,76287.55,76208.23,76284.7,0
2025-01-28 13:15:00,76283.89,76306.66,76184.78,76184.78,0
2025-01-28 13:30:00,76184.94,76248.76,76165.56,76201.28,0
2025-01-28 13:45:00,76201.07,76249.58,76197.12,76246.08,0
2025-01-28 14:00:00,76245.56,76293.65,76196.52,76209.71,0
2025-01-28 14:15:00,76210.29,76469.41,76210.29,76448.53,0
2025-01-28 14:30:00,76455.89,76512.96,76413.97,76461.36,0
2025-01-28 14:45:00,76464.11,76467.68,75892.36,76002.34,0
2025-01-28 15:00:00,76013.44,76026.28,75765.23,75959.33,0
2025-01-28 15:15:00,75957.36,76008.16,75897.67,75969.75,0
2025-01-29 09:15:00,76138.24,76257.28,75983.53,76024.22,0
2025-01-29 09:30:00,76025.06,76179.95,75996.4,76158.08,0
2025-01-29 09:45:00,76155.04,76189.7,76103.53,76184.04,0
2025-01-29 10:00:00,76183.26,76324.61,76161.69,76241.76,0
2025-01-29 10:15:00,76241.33,76355.67,76187.98,76329.98,0
2025-01-29 10:30:00,76330.31,76361.9,76264.42,76270.9,0
2025-01-29 10:45:00,76269.96,76404.05,76241.54,76403.86,0
2025-01-29 11:00:00,76401.56,76420.97,76261.14,76265.29,0
2025-01-29 11:15:00,76270.88,76299.93,75975.8,76225.99,0
2025-01-29 11:30:00,76229.39,76416.73,76229.39,76299.68,0
2025-01-29 11:45:00,76299.68,76421.13,76299.68,76371.22,0
2025-01-29 12:00:00,76371.75,76424.56,76332.3,76398.07,0
2025-01-29 12:15:00,76397.82,76549.63,76388.74,76438.02,0
2025-01-29 12:30:00,76438.02,76481.88,76385.21,76409.28,0
2025-01-29 12:45:00,76409.67,76471.64,76389.17,76413.92,0
2025-01-29 13:00:00,76413.77,76431.89,76295.09,76369.17,0
2025-01-29 13:15:00,76368.37,76535.34,76368.37,76527.79,0
2025-01-29 13:30:00,76525.52,76544.86,76463.49,76479.09,0
2025-01-29 13:45:00,76478.91,76560.05,76469.99,76536.35,0
2025-01-29 14:00:00,76536.22,76585.14,76507,76574.86,0
2025-01-29 14:15:00,76574.96,76589.93,76435.56,76490.68,0
2025-01-29 14:30:00,76491.78,76501.68,76400.69,76491.84,0
2025-01-29 14:45:00,76493.71,76506.65,76441.02,76453.18,0
2025-01-29 15:00:00,76454.58,76556.62,76454.58,76542,0
2025-01-29 15:15:00,76538.83,76599.73,76512.84,76557.89,0
2025-01-30 09:15:00,76598.84,76601.64,76426.83,76480.8,0
2025-01-30 09:30:00,76481.07,76604.28,76474.39,76577.35,0
2025-01-30 09:45:00,76572.93,76670.19,76562.7,76659.52,0
2025-01-30 10:00:00,76661.01,76874.4,76652.89,76782.61,0
2025-01-30 10:15:00,76782.58,76882.75,76764.3,76882.14,0
2025-01-30 10:30:00,76882.04,76898.63,76818.13,76874.22,0
2025-01-30 10:45:00,76873.23,76877.78,76667.81,76701.72,0
2025-01-30 11:00:00,76702.29,76843.53,76635.64,76836.75,0
2025-01-30 11:15:00,76838.51,76863.5,76744.38,76764.79,0
2025-01-30 11:30:00,76764.22,76767.49,76648.12,76701.74,0
2025-01-30 11:45:00,76703.41,76834.78,76697.42,76779.39,0
2025-01-30 12:00:00,76778.72,76796.7,76751.89,76753.26,0
2025-01-30 12:15:00,76752.7,76843.2,76677.67,76797.65,0
2025-01-30 12:30:00,76797.29,76847.77,76797.29,76815.58,0
2025-01-30 12:45:00,76815.22,76818.08,76740.34,76780.95,0
2025-01-30 13:00:00,76780.09,76827.31,76769,76789.75,0
2025-01-30 13:15:00,76789.27,76794.99,76658.21,76671.61,0
2025-01-30 13:30:00,76669.94,76714.55,76651.81,76686.89,0
2025-01-30 13:45:00,76690.02,76690.02,76517.85,76556.81,0
2025-01-30 14:00:00,76558.56,76588.39,76430.66,76507.84,0
2025-01-30 14:15:00,76506.55,76565.84,76471.32,76490.52,0
2025-01-30 14:30:00,76490.15,76509.57,76401.13,76509.57,0
2025-01-30 14:45:00,76508.37,76602.27,76435.53,76555.17,0
2025-01-30 15:00:00,76560.01,76778.12,76560.01,76755.9,0
2025-01-30 15:15:00,76757.97,76962.88,76738.65,76887.85,0
2025-01-31 09:15:00,76888.89,76966.27,76842.07,76938.53,0
2025-01-31 09:30:00,76935.91,77020.19,76833.87,77008.34,0
2025-01-31 09:45:00,77012.51,77166.7,76999.86,77150.39,0
2025-01-31 10:00:00,77149.36,77195.53,76919.45,77005.37,0
2025-01-31 10:15:00,77006.06,77170.32,76962.6,77140.28,0
2025-01-31 10:30:00,77137.36,77221.09,77134.72,77202.69,0
2025-01-31 10:45:00,77204.11,77241.78,77167.66,77239.71,0
2025-01-31 11:00:00,77239.71,77284.17,77194.3,77209.83,0
2025-01-31 11:15:00,77210.44,77290.49,77159.66,77159.66,0
2025-01-31 11:30:00,77160.88,77181.52,77110.69,77151.08,0
2025-01-31 11:45:00,77154.05,77225.08,77143.98,77225.08,0
2025-01-31 12:00:00,77227.73,77294.01,77196.42,77268.25,0
2025-01-31 12:15:00,77267.38,77273.41,77202.61,77246.77,0
2025-01-31 12:30:00,77243.73,77380.14,77234.88,77352.99,0
2025-01-31 12:45:00,77351,77420.98,77319.39,77409.36,0
2025-01-31 13:00:00,77406.99,77475.18,77356.79,77460.53,0
2025-01-31 13:15:00,77460.28,77536.09,77457.27,77530.61,0
2025-01-31 13:30:00,77532.14,77549.92,77443.95,77486.17,0
2025-01-31 13:45:00,77486.23,77495.99,77398.57,77403.89,0
2025-01-31 14:00:00,77403.36,77417.47,77246.49,77294.89,0
2025-01-31 14:15:00,77299.34,77319.74,77233.3,77282.66,0
2025-01-31 14:30:00,77282.69,77416.75,77253.32,77412.16,0
2025-01-31 14:45:00,77413.42,77459.04,77388.38,77416.37,0
2025-01-31 15:00:00,77415.92,77517.4,77392.47,77504.32,0
2025-01-31 15:15:00,77502.88,77605.96,77437.83,77565.79,0
2025-02-01 09:15:00,77637.01,77832.05,77434.85,77526.96,0
2025-02-01 09:30:00,77529.2,77788.39,77514.77,77690.91,0
2025-02-01 09:45:00,77689.21,77786.4,77627.05,77695.19,0
2025-02-01 10:00:00,77698.08,77759.9,77660.14,77674.54,0
2025-02-01 10:15:00,77675.74,77730.62,77668.87,77702.06,0
2025-02-01 10:30:00,77700.61,77785.65,77654.96,77746.15,0
2025-02-01 10:45:00,77745.82,77792.05,77709.82,77760.61,0
2025-02-01 11:00:00,77762.08,77782.39,77588.52,77744.72,0
2025-02-01 11:15:00,77746.28,77822.94,77712.52,77816.82,0
2025-02-01 11:30:00,77816.09,77899.05,77689.48,77847.24,0
2025-02-01 11:45:00,77848.34,77854.56,77006.47,77222.07,0
2025-02-01 12:00:00,77199.04,77673.79,77129.55,77271.03,0
2025-02-01 12:15:00,77279.72,77630.49,77246.28,77314.06,0
2025-02-01 12:30:00,77314.05,77359.72,77015.39,77277.37,0
2025-02-01 12:45:00,77287.45,77327.87,77192.3,77320.22,0
2025-02-01 13:00:00,77320.31,77356.15,77028.56,77206.65,0
2025-02-01 13:15:00,77208.78,77403.88,77095.37,77343.4,0
2025-02-01 13:30:00,77344.86,77535.48,77310.83,77524.54,0
2025-02-01 13:45:00,77528.6,77594.58,77447.46,77533.54,0
2025-02-01 14:00:00,77534.11,77650.07,77466.39,77606.36,0
2025-02-01 14:15:00,77605.64,77715.14,77584.35,77682.29,0
2025-02-01 14:30:00,77680.87,77685.36,77440.13,77500.88,0
2025-02-01 14:45:00,77490.47,77608.14,77489.32,77580.31,0
2025-02-01 15:00:00,77585.04,77612.43,77495.82,77506.29,0
2025-02-01 15:15:00,77506.17,77605.62,77448.39,77584.54,0
2025-02-03 09:15:00,77063.94,77065.09,76774.05,77062.4,0
2025-02-03 09:30:00,77061.96,77128.57,76892.74,76893.12,0
2025-02-03 09:45:00,76892.09,76892.09,76756.09,76816.27,0
2025-02-03 10:00:00,76816.72,76908.18,76797.34,76877.34,0
2025-02-03 10:15:00,76873.21,76962.67,76801.75,76952.12,0
2025-02-03 10:30:00,76952.52,77054.69,76910.62,77040.47,0
2025-02-03 10:45:00,77040.67,77075.49,76975.01,77049.58,0
2025-02-03 11:00:00,77048.91,77090.18,77042.75,77075.96,0
2025-02-03 11:15:00,77076.05,77138.19,76956.91,76959.63,0
2025-02-03 11:30:00,76959.73,76987.37,76873.8,76922.35,0
2025-02-03 11:45:00,76922.74,76980.98,76906.11,76952.22,0
2025-02-03 12:00:00,76949.95,77042.81,76949.57,77036.31,0
2025-02-03 12:15:00,77035.73,77035.73,76948.45,76997.44,0
2025-02-03 12:30:00,76996.37,77027.81,76955.68,76964.77,0
2025-02-03 12:45:00,76966.16,76990.75,76918.69,76983.45,0
2025-02-03 13:00:00,76986.53,77247.47,76984.95,77246.49,0
2025-02-03 13:15:00,77244.82,77260.37,77125.32,77146.99,0
2025-02-03 13:30:00,77146.9,77199.39,77119.1,77199.39,0
2025-02-03 13:45:00,77199.39,77224.26,77058.53,77112.18,0
2025-02-03 14:00:00,77112.33,77202.82,77112.33,77180.1,0
2025-02-03 14:15:00,77178.83,77222.01,77149.87,77204.62,0
2025-02-03 14:30:00,77203.32,77220.74,77147.2,77167.87,0
2025-02-03 14:45:00,77167.91,77183.71,77088.76,77180.13,0
2025-02-03 15:00:00,77174.23,77235.52,77158.45,77196.51,0
2025-02-03 15:15:00,77200.62,77207.81,77146.66,77186.29,0
2025-02-04 09:15:00,77687.6,77760.38,77516.99,77704.12,0
2025-02-04 09:30:00,77705.13,77931.68,77603.37,77931.68,0
2025-02-04 09:45:00,77927.65,77951.81,77861.38,77871.21,0
2025-02-04 10:00:00,77870.49,77910.23,77709.17,77717.13,0
2025-02-04 10:15:00,77716.88,77793.99,77632.47,77672.98,0
2025-02-04 10:30:00,77674.71,77721.61,77402.37,77531.8,0
2025-02-04 10:45:00,77533.64,77601.28,77460.51,77552.02,0
2025-02-04 11:00:00,77552.12,77671.52,77540.62,77670.19,0
2025-02-04 11:15:00,77670.54,77832.63,77654.09,77765.22,0
2025-02-04 11:30:00,77762.03,77843.47,77762.03,77776.25,0
2025-02-04 11:45:00,77773.54,78048.66,77773.36,77808.16,0
2025-02-04 12:00:00,77807.34,77883.49,77747.32,77874.87,0
2025-02-04 12:15:00,77873.96,77968.02,77870.51,77928.4,0
2025-02-04 12:30:00,77928.87,78034.98,77928.87,77987.25,0
2025-02-04 12:45:00,77988.01,78101.81,77963.9,78079.77,0
2025-02-04 13:00:00,78079.77,78149.97,77946.9,78149.33,0
2025-02-04 13:15:00,78149.49,78208.67,78102.72,78177.08,0
2025-02-04 13:30:00,78176.15,78343.41,78156.85,78278.6,0
2025-02-04 13:45:00,78277.24,78424.26,78248.39,78314.27,0
2025-02-04 14:00:00,78316.73,78371.88,78123.43,78213.81,0
2025-02-04 14:15:00,78198.01,78284.14,78168.71,78190.37,0
2025-02-04 14:30:00,78190.18,78413.97,78189.72,78383.38,0
2025-02-04 14:45:00,78384.36,78605.33,78330.86,78577.76,0
2025-02-04 15:00:00,78584.31,78658.59,78523.46,78564.28,0
2025-02-04 15:15:00,78563.2,78573.79,78376.92,78398.67,0
2025-02-05 09:15:00,78704.6,78735.41,78526.53,78550.24,0
2025-02-05 09:30:00,78549.73,78688.85,78534.67,78673.59,0
2025-02-05 09:45:00,78677.32,78680.95,78475.96,78508.53,0
2025-02-05 10:00:00,78508.89,78568.76,78423.38,78474.04,0
2025-02-05 10:15:00,78476.71,78546.02,78406.55,78546.02,0
2025-02-05 10:30:00,78545.93,78558.98,78496.84,78546.54,0
2025-02-05 10:45:00,78547.73,78567.71,78457.76,78471.1,0
2025-02-05 11:00:00,78471.1,78514.95,78375.89,78383.5,0
2025-02-05 11:15:00,78390.54,78469.24,78328.04,78459.97,0
2025-02-05 11:30:00,78460.75,78468.85,78402.59,78414.25,0
2025-02-05 11:45:00,78415.07,78475.7,78407.3,78419.31,0
2025-02-05 12:00:00,78418.81,78433.01,78360.82,78386.24,0
2025-02-05 12:15:00,78386.76,78450.51,78368.92,78407.01,0
2025-02-05 12:30:00,78407.23,78439.79,78386.1,78394.21,0
2025-02-05 12:45:00,78394.21,78401.93,78341.92,78371.57,0
2025-02-05 13:00:00,78369.1,78477.33,78333.53,78474.62,0
2025-02-05 13:15:00,78474.62,78488.17,78428.6,78438.31,0
2025-02-05 13:30:00,78437.64,78471.51,78390.32,78405.37,0
2025-02-05 13:45:00,78405.37,78518.14,78389.95,78507.64,0
2025-02-05 14:00:00,78508.26,78515.26,78408.19,78419,0
2025-02-05 14:15:00,78419.02,78442.96,78395.99,78415.78,0
2025-02-05 14:30:00,78423.26,78461.17,78406.12,78417.72,0
2025-02-05 14:45:00,78420.73,78421.25,78372.11,78390.58,0
2025-02-05 15:00:00,78392.77,78406.27,78226.26,78284.11,0
2025-02-05 15:15:00,78279.03,78291.43,78216.25,78264.59,0
2025-02-06 09:15:00,78513.36,78551.66,78255.98,78286.38,0
2025-02-06 09:30:00,78287.3,78305.26,78121.42,78158.77,0
2025-02-06 09:45:00,78158.1,78210.98,78065.8,78111.77,0
2025-02-06 10:00:00,78111.77,78183,78064.46,78078.06,0
2025-02-06 10:15:00,78078.71,78140.79,78074.07,78094.33,0
2025-02-06 10:30:00,78094.33,78144.39,78057.37,78122.19,0
2025-02-06 10:45:00,78123.13,78126.04,78070.2,78102.9,0
2025-02-06 11:00:00,78102.81,78112.92,77968.43,78006.04,0
2025-02-06 11:15:00,78006.31,78008.82,77938.19,77960.98,0
2025-02-06 11:30:00,77961.37,78017.85,77926.58,77996.56,0
2025-02-06 11:45:00,77996.35,78036.59,77976.25,77989.18,0
2025-02-06 12:00:00,77992.34,78042.09,77988.66,78032.81,0
2025-02-06 12:15:00,78035.75,78061.34,77999.73,78010.12,0
2025-02-06 12:30:00,78009.41,78012.52,77952.38,77976.17,0
2025-02-06 12:45:00,77976.17,77989.83,77886.43,77891.12,0
2025-02-06 13:00:00,77892.77,77917.36,77876.92,77898.57,0
2025-02-06 13:15:00,77900.56,77966.46,77887.04,77934.71,0
2025-02-06 13:30:00,77934.71,77946.84,77908.65,77918.16,0
2025-02-06 13:45:00,77918.16,77920.18,77845.67,77895.44,0
2025-02-06 14:00:00,77892.36,77932.78,77888.46,77899.93,0
2025-02-06 14:15:00,77896.92,77920.86,77873.5,77895.42,0
2025-02-06 14:30:00,77891.28,77948.57,77843.99,77920.69,0
2025-02-06 14:45:00,77919.07,77951.67,77882.47,77937.91,0
2025-02-06 15:00:00,77942.01,78068.01,77942.01,78020.65,0
2025-02-06 15:15:00,78020.69,78149.6,78004.91,78133.8,0
2025-02-07 09:15:00,78119.6,78356.98,77948.31,78023.89,0
