date,open,high,low,close,volume
2026-07-01 11:00:00,57732.45,57885.25,57728.35,57883,0
2026-07-01 11:15:00,57882.35,57927.7,57846.25,57868.65,0
2026-07-01 11:30:00,57869.4,57887.2,57815.75,57884.4,0
2026-07-01 11:45:00,57884.75,57986.25,57880.85,57984,0
2026-07-01 12:00:00,57985.55,57994.65,57932.35,57972.6,0
2026-07-01 12:15:00,57974.2,58065,57926.85,57934.35,0
2026-07-01 12:30:00,57934.8,58037.95,57934.8,57963.7,0
2026-07-01 12:45:00,57964.35,57979.45,57941.15,57968,0
2026-07-01 13:00:00,57966.25,58011.8,57926.05,58002.5,0
2026-07-01 13:15:00,58008,58018.2,57951.85,57955.85,0
2026-07-01 13:30:00,57956.5,58070.1,57919.5,58016.25,0
2026-07-01 13:45:00,58013.25,58019.9,57954.5,57965.85,0
2026-07-01 14:00:00,57962.5,58039.95,57931.9,58019.6,0
2026-07-01 14:15:00,58020.5,58026,57952.75,57959.05,0
2026-07-01 14:30:00,57959.2,57973.25,57850.65,57916.95,0
2026-07-01 14:45:00,57915.15,58122.95,57902.6,58107.9,0
2026-07-01 15:00:00,58112.55,58134.15,58022.95,58037,0
2026-07-01 15:15:00,58040.3,58046.55,57896.35,57918.3,0
2026-07-02 09:15:00,58134.5,58209,58074.7,58157.5,0
2026-07-02 09:30:00,58157.35,58396.1,58142.35,58361.95,0
2026-07-02 09:45:00,58361.95,58387.3,58206.75,58241.5,0
2026-07-02 10:00:00,58239.55,58252.85,58107.6,58107.6,0
2026-07-02 10:15:00,58109.2,58168.9,58077.6,58144.35,0
2026-07-02 10:30:00,58141.15,58194.35,58097.35,58185.1,0
2026-07-02 10:45:00,58184.3,58201.95,58108.15,58140.35,0
2026-07-02 11:00:00,58142.05,58147.15,58032.15,58084.35,0
2026-07-02 11:15:00,58084,58090.65,58005.65,58036.2,0
2026-07-02 11:30:00,58036.9,58052.65,57930.15,57969.7,0
2026-07-02 11:45:00,57969.85,58072.2,57964.2,58014.25,0
2026-07-02 12:00:00,58017.5,58058.35,58001.5,58041.6,0
2026-07-02 12:15:00,58043.7,58184.25,58004.95,58168.4,0
2026-07-02 12:30:00,58168.4,58172.5,58080.55,58092.8,0
2026-07-02 12:45:00,58094.45,58118.1,58037.05,58056.75,0
2026-07-02 13:00:00,58055.65,58111.7,58044.5,58094.2,0
2026-07-02 13:15:00,58084.35,58114.4,58054.45,58057.05,0
2026-07-02 13:30:00,58059.05,58082.55,58014.15,58032.5,0
2026-07-02 13:45:00,58032.5,58042.1,57984.3,58006.3,0
2026-07-02 14:00:00,58006.3,58066.4,57892.15,57910.3,0
2026-07-02 14:15:00,57912.4,57994.1,57884.6,57932.15,0
2026-07-02 14:30:00,57934.1,58066.55,57922.05,58012.35,0
2026-07-02 14:45:00,58011.1,58097.8,58004.15,58091.15,0
2026-07-02 15:00:00,58093.45,58107.35,58033,58043.7,0
2026-07-02 15:15:00,58047,58057.7,57948.45,57967.85,0
2026-07-03 09:15:00,58343.25,58343.25,57978.55,58111.15,0
2026-07-03 09:30:00,58109.25,58170.1,58036.2,58044.4,0
2026-07-03 09:45:00,58044.8,58117.25,58015.85,58075.7,0
