scan_date,symbol,sector,action,action_class,leader_class,score,fundamental_score,risk_score,rsi14,pct_from_52w_high,warn_extended,warn_rsi_overext,warn_rs_weak,warn_bearish,warn_inside_supply,return_1d,return_3d,return_5d,return_10d,mfe,mae,outcome_label,m0_shadow,m0_q,m1_shadow,m1_q,m2_shadow,m2_q,m3_shadow,m3_q,m4_shadow,m4_q,m5_shadow,m5_q,m6_shadow,m6_q
2026-05-19,ARVIND,Consumer Discretionary,WAIT FOR CONFIRMATION,WAIT,leader,51.400,0,10,80.100,-0.280,true,true,false,false,false,-0.225,-1.678,0.675,,2.538,-2.569,entry_reached_no_resolution,51.400,Q2,51.400,Q4,29.400,Q1,57.400,Q3,41.400,Q2,51.400,Q2,35.400,Q2
2026-05-19,ASIANPAINT,Chemicals,AVOID / NO TRADE,AVOID,leader,51.400,0,10,61.500,-13,false,false,false,false,true,0.039,1.625,1.902,,3.542,-1.370,entry_reached_no_resolution,51.400,Q2,51.400,Q4,51.400,Q2,57.400,Q3,41.400,Q2,51.400,Q2,57.400,Q5
2026-05-19,ASTERDM,Healthcare,AVOID / NO TRADE,AVOID,inline,57.100,0,10,63.800,-2.660,false,false,false,false,true,2.048,0.947,1.081,,3.609,-1.648,entry_reached_no_resolution,57.100,Q3,57.100,Q5,54.100,Q3,57.100,Q3,47.100,Q3,57.100,Q3,54.100,Q4
2026-05-19,ASTRAZEN,Pharma,AVOID / NO TRADE,AVOID,inline,58.600,0,10,59.900,-18.540,false,false,false,false,true,-1.142,-1.395,2.911,,5.064,-4.042,stop_hit_daily_approx,58.600,Q3,58.600,Q5,58.600,Q4,58.600,Q3,48.600,Q3,58.600,Q3,58.600,Q5
2026-05-19,ATGL,Energy,AVOID / NO TRADE,AVOID,leader,50.700,0,6,53.600,-22.320,false,false,false,false,true,-1.492,5.316,15.044,,33.903,-3.025,target1_hit_daily_approx,50.700,Q2,50.700,Q3,50.700,Q2,56.700,Q3,44.700,Q2,50.700,Q2,56.700,Q5
2026-05-19,ATUL,Chemicals,WAIT FOR CONFIRMATION,WAIT,leader,55.700,0,10,58.700,-9.650,false,false,false,false,false,-0.632,-0.028,-0.263,,1.897,-1.442,entry_reached_no_resolution,55.700,Q3,55.700,Q5,55.700,Q3,61.700,Q4,45.700,Q3,55.700,Q3,61.700,Q5
2026-05-19,AUROPHARMA,Pharma,AVOID / NO TRADE,AVOID,inline,47.100,0,10,71.700,-1.050,false,false,false,false,true,0.238,-3.329,-3.481,,2.385,-5.674,stop_hit_daily_approx,47.100,Q1,47.100,Q2,36.100,Q1,47.100,Q1,37.100,Q1,47.100,Q1,36.100,Q2
2026-05-19,BAJAJ-AUTO,Auto,AVOID / NO TRADE,AVOID,leader,45.700,0,3,54.900,-5.500,false,false,false,false,true,2.654,3.508,3.934,,6.299,-1.114,stop_hit_daily_approx,45.700,Q1,45.700,Q2,45.700,Q2,51.700,Q2,42.700,Q2,45.700,Q1,51.700,Q4
2026-05-19,BAJAJCON,FMCG,WATCHLIST,WATCHLIST,leader,58.600,0,10,62.700,-6.300,false,false,false,false,false,4.733,8.905,5.676,,10.667,-1.143,entry_reached_no_resolution,58.600,Q3,58.600,Q5,58.600,Q4,64.600,Q4,48.600,Q3,58.600,Q3,64.600,Q5
2026-05-19,BALRAMCHIN,FMCG,AVOID / NO TRADE,AVOID,leader,50,0,10,65.400,-12.390,false,false,false,false,true,-3.500,-2.709,-3.700,,2.009,-4.491,not_triggered,50,Q1,50,Q3,50,Q2,56,Q3,40,Q1,50,Q1,56,Q5
2026-05-19,BANDHANBNK,Banking,AVOID / NO TRADE,AVOID,leader,45.700,0,10,52.700,-10.320,false,false,false,false,true,0.755,2.045,5.081,,9.202,-1.578,entry_reached_no_resolution,45.700,Q1,45.700,Q2,45.700,Q2,51.700,Q2,35.700,Q1,45.700,Q1,51.700,Q4
2026-05-19,BEML,Capital Goods,AVOID / NO TRADE,AVOID,inline,56.400,0,6,52.900,-25.330,false,false,false,false,true,0.484,0.566,1.357,,3.516,-2.582,not_triggered,56.400,Q3,56.400,Q5,56.400,Q3,56.400,Q3,50.400,Q4,56.400,Q3,56.400,Q5
2026-05-19,BERGEPAINT,Chemicals,WAIT FOR CONFIRMATION,WAIT,leader,54.300,0,10,58.200,-16.210,false,false,false,false,false,0.306,-1.134,1.706,,4.360,-2.101,not_triggered,54.300,Q2,54.300,Q4,54.300,Q3,60.300,Q3,44.300,Q2,54.300,Q2,60.300,Q5
2026-05-19,BHARATFORG,Auto,AVOID / NO TRADE,AVOID,leader,43.600,0,10,46.400,-9.570,false,false,false,false,false,2.159,2.673,4.442,,6.097,-1.120,entry_reached_no_resolution,43.600,Q1,43.600,Q2,43.600,Q1,49.600,Q1,33.600,Q1,43.600,Q1,49.600,Q3
2026-05-19,BHARTIARTL,Telecom,AVOID / NO TRADE,AVOID,laggard,60,18,6,58.400,-12.160,false,false,false,false,true,-0.267,-2.021,-3.304,,0.277,-3.644,not_triggered,60,Q4,42,Q1,60,Q4,52,Q2,54,Q4,60,Q4,34,Q1
2026-05-19,BHEL,Capital Goods,WAIT FOR CONFIRMATION,WAIT,leader,50.400,0,10,68.800,-4.360,false,false,false,false,false,2.177,2.214,4.516,,6.255,-0.926,entry_reached_no_resolution,50.400,Q2,50.400,Q3,50.400,Q2,56.400,Q3,40.400,Q1,50.400,Q2,56.400,Q5
2026-05-19,BIOCON,Pharma,AVOID / NO TRADE,AVOID,inline,46.400,0,10,77.500,-1.350,true,true,false,false,false,0.663,0.093,1.466,,2.454,-1.884,entry_reached_no_resolution,46.400,Q1,46.400,Q2,24.400,Q1,46.400,Q1,36.400,Q1,46.400,Q1,24.400,Q1
2026-05-19,BLISSGVS,Pharma,AVOID / NO TRADE,AVOID,inline,50.700,0,10,61,-4.490,false,false,false,false,true,2.491,6.131,34.647,,41.201,-1.572,target1_hit_daily_approx,50.700,Q2,50.700,Q3,50.700,Q2,50.700,Q1,40.700,Q1,50.700,Q2,50.700,Q4
2026-05-19,BORORENEW,Consumer Discretionary,AVOID / NO TRADE,AVOID,leader,57.100,0,6,55.400,-27.180,false,false,false,false,true,-1.857,-3.114,-2.952,,0,-5.695,not_triggered,57.100,Q3,57.100,Q5,57.100,Q4,63.100,Q4,51.100,Q4,57.100,Q3,63.100,Q5
2026-05-19,BOSCHLTD,Auto,AVOID / NO TRADE,AVOID,inline,56.400,0,10,54.100,-11.790,false,false,false,false,true,-0.459,-2.527,-3.149,,1.622,-5.878,not_triggered,56.400,Q3,56.400,Q5,56.400,Q3,56.400,Q3,46.400,Q3,56.400,Q3,56.400,Q5
2026-05-19,BSE,Financials,WAIT FOR CONFIRMATION,WAIT,leader,56.400,0,10,78.700,-2.330,true,true,false,false,false,0.469,-0.121,4.868,,5.904,-1.165,entry_reached_no_resolution,56.400,Q3,56.400,Q5,34.400,Q1,62.400,Q4,46.400,Q3,56.400,Q3,40.400,Q2
2026-05-19,CAMS,Financials,AVOID / NO TRADE,AVOID,leader,55,0,3,54.900,-11.120,false,false,false,false,true,0.347,-2.636,-0.585,,2.585,-2.906,entry_reached_no_resolution,55,Q2,55,Q5,55,Q3,61,Q4,52,Q4,55,Q3,61,Q5
2026-05-19,CAPLIPOINT,Pharma,AVOID / NO TRADE,AVOID,inline,50,0,10,73.400,-14.820,true,false,false,false,true,-1.147,-0.588,-0.206,,2.892,-2.059,entry_reached_no_resolution,50,Q1,50,Q3,36,Q1,50,Q1,40,Q1,50,Q1,36,Q2
2026-05-19,CARBORUNIV,Capital Goods,WAIT FOR CONFIRMATION,WAIT,leader,51.400,0,10,69.800,-7.580,false,false,false,false,false,-1.749,-1.962,-3.214,,0.923,-6.772,not_triggered,51.400,Q2,51.400,Q4,51.400,Q2,57.400,Q3,41.400,Q2,51.400,Q2,57.400,Q5
2026-05-19,CCL,FMCG,AVOID / NO TRADE,AVOID,leader,33.900,0,3,46.500,-10.230,false,false,true,false,true,0.284,-2.562,-2.653,,3.761,-4.374,not_triggered,33.900,Q1,33.900,Q1,33.900,Q1,39.900,Q1,30.900,Q1,18.900,Q1,24.900,Q1
2026-05-19,CESC,Energy,AVOID / NO TRADE,AVOID,leader,43.200,0,3,53.800,-11.460,false,false,false,false,true,-0.226,-2.121,0.983,,4.220,-3.341,not_triggered,43.200,Q1,43.200,Q2,43.200,Q1,49.200,Q1,40.200,Q1,43.200,Q1,49.200,Q3
2026-05-19,CGPOWER,Capital Goods,WAIT FOR CONFIRMATION,WAIT,leader,50.700,0,10,53.500,-7.590,false,false,false,false,false,4.118,5.638,7.279,,14.460,-0.842,target1_hit_daily_approx,50.700,Q2,50.700,Q3,50.700,Q2,56.700,Q3,40.700,Q1,50.700,Q2,56.700,Q5
2026-05-19,CHENNPETRO,Energy,AVOID / NO TRADE,AVOID,leader,34.300,0,3,42.500,-15.060,false,false,false,false,false,2.761,3.208,3.533,,8.102,-0.904,entry_reached_no_resolution,34.300,Q1,34.300,Q1,34.300,Q1,40.300,Q1,31.300,Q1,34.300,Q1,40.300,Q2
2026-05-19,CIPLA,Pharma,WAIT FOR CONFIRMATION,WAIT,inline,50,0,10,64.400,-15.770,false,false,false,false,false,-0.681,-0.703,0.596,,1.625,-1.214,not_triggered,50,Q1,50,Q3,50,Q2,50,Q1,40,Q1,50,Q1,50,Q3
2026-05-19,COALINDIA,Metals,AVOID / NO TRADE,AVOID,inline,45,0,10,48.300,-7.170,false,false,false,false,true,0.581,0.110,0.460,,4.298,-6.063,stop_hit_daily_approx,45,Q1,45,Q2,45,Q2,45,Q1,35,Q1,45,Q1,45,Q3
2026-05-19,COLPAL,FMCG,AVOID / NO TRADE,AVOID,leader,60.700,0,10,61.400,-20.290,false,false,false,false,true,-0.210,-1.511,-5.155,,0.913,-6.338,stop_hit_daily_approx,60.700,Q4,60.700,Q5,60.700,Q4,66.700,Q5,50.700,Q4,60.700,Q4,66.700,Q5
2026-05-19,CRAFTSMAN,Capital Goods,WAIT FOR CONFIRMATION,WAIT,leader,50.700,0,10,64.400,-12.200,false,false,false,false,false,0.292,1.778,1.374,,4.316,-1.743,entry_reached_no_resolution,50.700,Q2,50.700,Q3,50.700,Q2,56.700,Q3,40.700,Q1,50.700,Q2,56.700,Q5
2026-05-19,CUMMINSIND,Capital Goods,AVOID / NO TRADE,AVOID,leader,52.100,0,10,54.300,-3.960,false,false,false,false,true,2.769,1.884,3.131,,16.083,-1.351,target1_hit_daily_approx,52.100,Q2,52.100,Q4,52.100,Q3,58.100,Q3,42.100,Q2,52.100,Q2,58.100,Q5
2026-05-19,DATAPATTNS,Capital Goods,AVOID / NO TRADE,AVOID,leader,23.600,0,3,42.800,-15.380,false,false,false,true,true,5.303,9.028,12.653,,15.683,-1.123,entry_reached_no_resolution,23.600,Q1,23.600,Q1,23.600,Q1,29.600,Q1,20.600,Q1,23.600,Q1,29.600,Q1
2026-05-19,DEEPAKNTR,Chemicals,AVOID / NO TRADE,AVOID,leader,62.900,0,10,60.600,-17.200,false,false,false,false,true,1.333,-3.344,-4.050,,3.044,-5.778,stop_hit_daily_approx,62.900,Q4,62.900,Q5,62.900,Q4,68.900,Q5,52.900,Q4,62.900,Q4,68.900,Q5
2026-05-19,DHANBANK,Banking,AVOID / NO TRADE,AVOID,leader,60.400,0,10,67,-2.120,false,false,false,false,true,-1.653,1.292,-0.541,,5.138,-4.657,entry_reached_no_resolution,60.400,Q4,60.400,Q5,57.400,Q4,66.400,Q4,50.400,Q4,60.400,Q4,63.400,Q5
2026-05-19,DIVISLAB,Pharma,AVOID / NO TRADE,AVOID,inline,53.600,0,10,69.200,-2.310,false,false,false,false,true,-0.217,-0.304,-2.244,,0.760,-3.576,stop_hit_daily_approx,53.600,Q2,53.600,Q4,50.600,Q2,53.600,Q2,43.600,Q2,53.600,Q2,50.600,Q4
2026-05-19,ELGIEQUIP,Capital Goods,AVOID / NO TRADE,AVOID,leader,45,0,10,52.800,-11.410,false,false,false,false,true,4.870,3.924,4.453,,9.276,-1.846,ambiguous_same_day_stop_and_target,45,Q1,45,Q2,45,Q2,51,Q2,35,Q1,45,Q1,51,Q4
2026-05-19,ENDURANCE,Auto,AVOID / NO TRADE,AVOID,inline,55.700,0,10,56.700,-17.740,false,false,false,false,true,0.738,7.428,7.866,,10.969,-0.485,target1_hit_daily_approx,55.700,Q3,55.700,Q5,55.700,Q3,55.700,Q2,45.700,Q3,55.700,Q3,55.700,Q5
2026-05-19,ENGINERSIN,Capital Goods,AVOID / NO TRADE,AVOID,leader,45.700,0,10,52.300,-8.780,false,false,false,true,false,-0.883,-11.312,-5.358,,1.704,-12.544,not_triggered,45.700,Q1,45.700,Q2,45.700,Q2,51.700,Q2,35.700,Q1,45.700,Q1,51.700,Q4
2026-05-19,EQUITASBNK,Banking,WAIT FOR CONFIRMATION,WAIT,leader,53.600,0,10,53.200,-9.240,false,false,false,false,false,0.487,-1.817,3.604,,7.222,-2.525,entry_reached_no_resolution,53.600,Q2,53.600,Q4,53.600,Q3,59.600,Q3,43.600,Q2,53.600,Q2,59.600,Q5
2026-05-19,ESABINDIA,Capital Goods,AVOID / NO TRADE,AVOID,leader,46.400,0,10,58.600,-10.340,false,false,false,false,false,1.265,7.466,6.659,,9.241,-1.950,entry_reached_no_resolution,46.400,Q1,46.400,Q2,46.400,Q2,52.400,Q2,36.400,Q1,46.400,Q1,52.400,Q4
2026-05-19,FEDERALBNK,Banking,AVOID / NO TRADE,AVOID,leader,44.300,0,10,50.200,-5.150,false,false,false,true,true,1.204,0.262,1.309,,2.409,-1.187,entry_reached_no_resolution,44.300,Q1,44.300,Q2,44.300,Q1,50.300,Q1,34.300,Q1,44.300,Q1,50.300,Q3
2026-05-19,FINCABLES,Capital Goods,WAIT FOR CONFIRMATION,WAIT,leader,50.700,0,10,57.900,-10.470,false,false,false,false,false,-0.981,-1.790,3.443,,12.838,-2.438,entry_reached_no_resolution,50.700,Q2,50.700,Q3,50.700,Q2,56.700,Q3,40.700,Q1,50.700,Q2,56.700,Q5
2026-05-19,FLUOROCHEM,Chemicals,AVOID / NO TRADE,AVOID,leader,57.900,0,10,64.400,-7.870,false,false,false,false,true,0.520,2.750,1.415,,3.846,-4.433,stop_hit_daily_approx,57.900,Q3,57.900,Q5,57.900,Q4,63.900,Q4,47.900,Q3,57.900,Q3,63.900,Q5
2026-05-19,GESHIP,Logistics,WAIT FOR CONFIRMATION,WAIT,leader,54.300,0,10,69.400,-5.070,false,false,false,false,false,-2.431,-2.390,-3.293,,2.232,-12.004,stop_hit_daily_approx,54.300,Q2,54.300,Q4,54.300,Q3,60.300,Q3,44.300,Q2,54.300,Q2,60.300,Q5
2026-05-19,GLAND,Healthcare,WAIT FOR CONFIRMATION,WAIT,inline,56.400,0,10,77.300,-1.300,true,true,false,false,false,-1.007,3.992,2.829,,6.755,-1.894,entry_reached_no_resolution,56.400,Q3,56.400,Q5,34.400,Q1,56.400,Q3,46.400,Q3,56.400,Q3,34.400,Q1
2026-05-19,GLENMARK,Pharma,AVOID / NO TRADE,AVOID,inline,57.100,0,10,62.300,-2.630,false,false,false,false,true,-1.245,-6.222,-2.391,,0.747,-7.584,stop_hit_daily_approx,57.100,Q3,57.100,Q5,54.100,Q3,57.100,Q3,47.100,Q3,57.100,Q3,54.100,Q4
2026-05-19,GNFC,Chemicals,WAIT FOR CONFIRMATION,WAIT,leader,56.400,0,10,71,-2.190,true,false,false,false,false,-4.047,-6.600,-4.637,,-0.295,-6.914,not_triggered,56.400,Q3,56.400,Q5,39.400,Q1,62.400,Q4,46.400,Q3,56.400,Q3,45.400,Q3
2026-05-19,GRASIM,Cement,AVOID / NO TRADE,AVOID,leader,57.900,0,10,60.800,-2.640,false,false,false,false,true,1.472,7.763,8.094,,9.204,-1.619,stop_hit_daily_approx,57.900,Q3,57.900,Q5,54.900,Q3,63.900,Q4,47.900,Q3,57.900,Q3,60.900,Q5
2026-05-19,GREAVESCOT,Capital Goods,AVOID / NO TRADE,AVOID,inline,60.700,0,10,57.800,-30.210,false,false,false,false,true,-1.443,-0.616,6.457,,9.443,-2.106,target1_hit_daily_approx,60.700,Q4,60.700,Q5,60.700,Q4,60.700,Q3,50.700,Q4,60.700,Q4,60.700,Q5
2026-05-19,HCG,Healthcare,AVOID / NO TRADE,AVOID,inline,56.400,0,10,69.700,-18.780,false,false,false,false,true,0.393,0.739,1.001,,2.232,-5.443,stop_hit_daily_approx,56.400,Q3,56.400,Q5,56.400,Q3,56.400,Q3,46.400,Q3,56.400,Q3,56.400,Q5
2026-05-19,HIKAL,Pharma,WAIT FOR CONFIRMATION,WAIT,inline,55.700,0,10,56.800,-54.700,false,false,false,false,false,0.590,0.909,7.155,,12.045,-1.617,target1_hit_daily_approx,55.700,Q3,55.700,Q5,55.700,Q3,55.700,Q2,45.700,Q3,55.700,Q3,55.700,Q5
2026-05-19,JSWSTEEL,Metals,AVOID / NO TRADE,AVOID,inline,72.100,24,10,57.300,-2.260,false,false,false,false,true,-0.086,0.093,0.724,,3.403,-1.775,entry_reached_no_resolution,72.100,Q5,48.100,Q3,69.100,Q5,72.100,Q5,62.100,Q5,72.100,Q5,45.100,Q3
2026-05-19,KEI,Capital Goods,AVOID / NO TRADE,AVOID,leader,61.400,0,10,59.900,-3.880,false,false,false,false,true,0.447,3.208,4.091,,7.024,-1.116,target1_hit_daily_approx,61.400,Q4,61.400,Q5,61.400,Q4,67.400,Q5,51.400,Q4,61.400,Q4,67.400,Q5
2026-05-19,KIRLPNU,Capital Goods,AVOID / NO TRADE,AVOID,leader,57.900,0,10,67.100,-2.030,false,false,false,false,true,2.353,1.664,5.123,,7.843,-2.745,entry_reached_no_resolution,57.900,Q3,57.900,Q5,54.900,Q3,63.900,Q4,47.900,Q3,57.900,Q3,60.900,Q5
2026-05-19,KPRMILL,Consumer Discretionary,AVOID / NO TRADE,AVOID,leader,60.700,0,10,58.800,-23.980,false,false,false,false,true,0.314,-1.449,-0.973,,2.135,-2.360,entry_reached_no_resolution,60.700,Q4,60.700,Q5,60.700,Q4,66.700,Q5,50.700,Q4,60.700,Q4,66.700,Q5
2026-05-19,LAURUSLABS,Healthcare,WAIT FOR CONFIRMATION,WAIT,inline,51.400,0,10,81.900,-0.600,true,true,false,false,false,1.197,-0.112,2.149,,3.457,-0.959,entry_reached_no_resolution,51.400,Q2,51.400,Q4,29.400,Q1,51.400,Q2,41.400,Q2,51.400,Q2,29.400,Q1
2026-05-19,MAHABANK,Banking,WATCHLIST,WATCHLIST,leader,60.700,0,10,52.800,-8.910,false,false,false,false,false,0.639,2.288,2.466,,5.048,-1.482,entry_reached_no_resolution,60.700,Q4,60.700,Q5,60.700,Q4,66.700,Q5,50.700,Q4,60.700,Q4,66.700,Q5
2026-05-19,MANAPPURAM,Financials,AVOID / NO TRADE,AVOID,leader,58.600,0,10,63.400,-1.940,false,false,false,false,true,1.205,2.775,4.725,,5.914,-1.253,target1_hit_daily_approx,58.600,Q3,58.600,Q5,55.600,Q3,64.600,Q4,48.600,Q3,58.600,Q3,61.600,Q5
2026-05-19,MARICO,FMCG,WAIT FOR CONFIRMATION,WAIT,leader,50,0,10,65.700,-1.910,false,false,false,false,false,0.703,-0.979,-0.312,,1.591,-2.474,not_triggered,50,Q1,50,Q3,47,Q2,56,Q3,40,Q1,50,Q1,53,Q4
2026-05-19,MARKSANS,Pharma,WAIT FOR CONFIRMATION,WAIT,inline,50.700,0,10,71.100,-19.780,false,false,false,false,false,0.124,-2.436,17.334,,21.759,-3.283,stop_hit_daily_approx,50.700,Q2,50.700,Q3,42.700,Q1,50.700,Q1,40.700,Q1,50.700,Q2,42.700,Q2
2026-05-19,MAXHEALTH,Pharma,WAIT FOR CONFIRMATION,WAIT,inline,55,0,10,66.700,-19.040,false,false,false,false,false,1.100,-3.830,-6.584,,4.417,-7.914,target1_hit_daily_approx,55,Q2,55,Q5,55,Q3,55,Q2,45,Q2,55,Q3,55,Q4
2026-05-19,MCX,Financials,WAIT FOR CONFIRMATION,WAIT,leader,53.600,0,10,78.400,-0.880,true,true,false,false,false,0.723,-4.305,-3.210,,1.844,-7.790,stop_hit_daily_approx,53.600,Q2,53.600,Q4,31.600,Q1,59.600,Q3,43.600,Q2,53.600,Q2,37.600,Q2
2026-05-19,MOTHERSON,Auto,AVOID / NO TRADE,AVOID,leader,65.400,0,10,59.200,-3.420,false,false,false,false,true,0.510,3.559,3.285,,11.559,-1.513,target1_hit_daily_approx,65.400,Q5,65.400,Q5,65.400,Q5,71.400,Q5,55.400,Q4,65.400,Q5,71.400,Q5
2026-05-19,NAVINFLUOR,Chemicals,AVOID / NO TRADE,AVOID,leader,59.300,0,10,65.100,-1.740,false,false,false,false,true,-0.403,0.707,4.537,,6.360,-1.731,entry_reached_no_resolution,59.300,Q3,59.300,Q5,56.300,Q3,65.300,Q4,49.300,Q3,59.300,Q3,62.300,Q5
2026-05-19,NLCINDIA,Energy,WAIT FOR CONFIRMATION,WAIT,leader,57.100,0,10,66.500,-7.430,false,false,false,false,false,-1.212,-3.997,-4.345,,1.351,-5.418,entry_reached_no_resolution,57.100,Q3,57.100,Q5,57.100,Q4,63.100,Q4,47.100,Q3,57.100,Q3,63.100,Q5
2026-05-19,NYKAA,Consumer Discretionary,AVOID / NO TRADE,AVOID,leader,56.400,0,10,55.800,-5.270,false,false,false,false,true,1.016,2.476,-1.552,,5.563,-3.530,stop_hit_daily_approx,56.400,Q3,56.400,Q5,56.400,Q3,62.400,Q4,46.400,Q3,56.400,Q3,62.400,Q5
2026-05-19,OFSS,Information Technology,AVOID / NO TRADE,AVOID,leader,56.400,0,10,74.600,-3.240,true,false,false,false,true,0.295,-1.550,2.140,,7.292,-2.279,entry_reached_no_resolution,56.400,Q3,56.400,Q5,42.400,Q1,62.400,Q4,46.400,Q3,56.400,Q3,48.400,Q3
2026-05-19,ONGC,Energy,WAIT FOR CONFIRMATION,WAIT,leader,55.700,0,10,57.700,-3.610,false,false,false,false,false,0.641,-2.159,-3.003,,1.805,-8.080,stop_hit_daily_approx,55.700,Q3,55.700,Q5,55.700,Q3,61.700,Q4,45.700,Q3,55.700,Q3,61.700,Q5
2026-05-19,PAGEIND,Consumer Discretionary,WAIT FOR CONFIRMATION,WAIT,leader,56.400,0,10,66.300,-23.400,false,false,false,false,false,-1.200,1.819,-1.148,,4.490,-2.903,entry_reached_no_resolution,56.400,Q3,56.400,Q5,56.400,Q3,62.400,Q4,46.400,Q3,56.400,Q3,62.400,Q5
2026-05-19,PIDILITIND,Chemicals,AVOID / NO TRADE,AVOID,inline,58.600,0,10,57.600,-7.630,false,false,false,false,true,0.048,1.615,1.622,,3.677,-1.615,stop_hit_daily_approx,58.600,Q3,58.600,Q5,58.600,Q4,58.600,Q3,48.600,Q3,58.600,Q3,58.600,Q5
2026-05-19,PNBHOUSING,Financials,AVOID / NO TRADE,AVOID,leader,60.700,0,10,64,-6.910,false,false,false,false,true,-0.207,-0.320,2.785,,3.951,-1.430,entry_reached_no_resolution,60.700,Q4,60.700,Q5,60.700,Q4,66.700,Q5,50.700,Q4,60.700,Q4,66.700,Q5
2026-05-19,POLYCAB,Capital Goods,WAIT FOR CONFIRMATION,WAIT,leader,50,0,10,70.900,-1.330,false,false,false,false,false,0.316,1.020,4.836,,5.736,-1.674,target1_hit_daily_approx,50,Q1,50,Q3,39,Q1,56,Q3,40,Q1,50,Q1,45,Q3
2026-05-19,POWERINDIA,Capital Goods,WAIT FOR CONFIRMATION,WAIT,leader,50,0,6,62.100,-5.800,false,false,false,false,false,7.456,7.547,8.878,,14.020,-1.059,target1_hit_daily_approx,50,Q1,50,Q3,50,Q2,56,Q3,44,Q2,50,Q1,56,Q5
2026-05-19,RATEGAIN,IT,AVOID / NO TRADE,AVOID,leader,57.900,0,10,68.900,-8.440,false,false,false,false,true,-2.872,5.221,7.585,,10.751,-7.577,stop_hit_daily_approx,57.900,Q3,57.900,Q5,57.900,Q4,63.900,Q4,47.900,Q3,57.900,Q3,63.900,Q5
2026-05-19,RAYMOND,Consumer Discretionary,AVOID / NO TRADE,AVOID,leader,60,0,10,65.800,-33.280,false,false,false,false,true,3.537,5.707,5.516,,8.795,-2.514,entry_reached_no_resolution,60,Q4,60,Q5,60,Q4,66,Q4,50,Q3,60,Q4,66,Q5
2026-05-19,SAIL,Metals,WAIT FOR CONFIRMATION,WAIT,inline,57.100,0,10,65.500,-5.580,false,false,false,false,false,0.525,1.621,2.949,,5.278,-1.869,entry_reached_no_resolution,57.100,Q3,57.100,Q5,57.100,Q4,57.100,Q3,47.100,Q3,57.100,Q3,57.100,Q5
2026-05-19,SHYAMMETL,Metals,AVOID / NO TRADE,AVOID,inline,56.400,0,10,59.800,-9.590,false,false,false,false,true,1.939,4.723,8.182,,9.607,-1.105,target1_hit_daily_approx,56.400,Q3,56.400,Q5,56.400,Q3,56.400,Q3,46.400,Q3,56.400,Q3,56.400,Q5
2026-05-19,SOLARINDS,Defence,WAIT FOR CONFIRMATION,WAIT,,56.400,0,10,77.700,-2.150,true,true,false,false,false,0.608,0.177,2.094,,3.862,-0.967,entry_reached_no_resolution,56.400,Q3,56.400,Q5,34.400,Q1,56.400,Q3,46.400,Q3,56.400,Q3,34.400,Q1
2026-05-19,SONACOMS,Auto,AVOID / NO TRADE,AVOID,leader,57.100,0,10,52.900,-5.720,false,false,false,true,false,1.676,2.565,5.027,,7.411,-1.529,stop_hit_daily_approx,57.100,Q3,57.100,Q5,57.100,Q4,63.100,Q4,47.100,Q3,57.100,Q3,63.100,Q5
2026-05-19,SUNPHARMA,Pharma,AVOID / NO TRADE,AVOID,inline,62.900,17,10,63.500,-1.660,false,false,false,false,true,-0.233,-2.128,-2.329,,0.971,-3.650,not_triggered,62.900,Q4,45.900,Q2,59.900,Q4,62.900,Q4,52.900,Q4,62.900,Q4,42.900,Q2
2026-05-19,SUVEN,Pharma,WAIT FOR CONFIRMATION,WAIT,inline,54.300,0,10,79.200,-9.330,true,true,false,false,false,-1.110,-2.408,0.710,,8.412,-4.522,entry_reached_no_resolution,54.300,Q2,54.300,Q4,35.300,Q1,54.300,Q2,44.300,Q2,54.300,Q2,35.300,Q2
2026-05-19,THERMAX,Capital Goods,WAIT FOR CONFIRMATION,WAIT,leader,50.700,0,10,60.600,-9.790,false,false,false,false,false,0.293,1.190,0.763,,5.820,-1.640,entry_reached_no_resolution,50.700,Q2,50.700,Q3,50.700,Q2,56.700,Q3,40.700,Q1,50.700,Q2,56.700,Q5
2026-05-19,TIMKEN,Capital Goods,AVOID / NO TRADE,AVOID,leader,56.400,0,10,52.500,-4.280,false,false,false,true,true,3.807,6.476,2.348,,7.180,-0.443,entry_reached_no_resolution,56.400,Q3,56.400,Q5,56.400,Q3,62.400,Q4,46.400,Q3,56.400,Q3,62.400,Q5
2026-05-19,VAIBHAVGBL,Consumer Discretionary,AVOID / NO TRADE,AVOID,inline,56.400,0,10,54.900,-23.450,false,false,false,false,true,0.552,-1.702,1.350,,7.810,-3.239,stop_hit_daily_approx,56.400,Q3,56.400,Q5,56.400,Q3,56.400,Q3,46.400,Q3,56.400,Q3,56.400,Q5
2026-05-19,VBL,FMCG,AVOID / NO TRADE,AVOID,leader,62.900,0,10,64.100,-3.690,false,false,false,false,true,-0.184,4.758,3.175,,5.632,-1.554,entry_reached_no_resolution,62.900,Q4,62.900,Q5,62.900,Q4,68.900,Q5,52.900,Q4,62.900,Q4,68.900,Q5
2026-05-19,WELSPUNLIV,Consumer Discretionary,AVOID / NO TRADE,AVOID,leader,56.100,0,3,66.900,-8.700,false,false,false,false,true,0.747,-0.996,-1.273,,3.698,-1.970,entry_reached_no_resolution,56.100,Q3,56.100,Q5,56.100,Q3,62.100,Q4,53.100,Q4,56.100,Q3,62.100,Q5
